age,sexe_nais,genre,genre_autre,ethnie,ehtnie_autre,school,cegep_precisez,cycle_et,regime_et,prog_et,prog_et_precisez,format_cours,traval_hrs,maritale,enfant,cmb_enfant,dx_tr_app,dx_tr_app_lequel,dx_tr_app_precisez,diff_strat_et,type_diff_stra_et,pps1,pps2,pps3,pps4,pps5,pps6,pps7,pps8,pps9,pps10,pps11,perf1,perf2,perf3,perf4,perf5,perf6,perf7,perf8,perf9,perf10,perf11,perf12,perf13,perf14,perf15,perf16,perf17,perf18,perf19,perf20,flexpsy1,flexpsy2,flexpsy3,flexpsy4,flexpsy5,flexpsy6,flexpsy7,flexpsy8,flexpsy9,flexpsy10,flexpsy11,flexpsy12,sep1,sep2,sep3,sep4,sep5,sep6,sep7,sep8,sep9,sep10,qmes1,qmes2,qmes3,qmes4,qmes5,qmes6,qmes7,qmes8,qmes9,qmes10,qmes11,qmes12,qmes13,qmes14,qmes15,qmes16,qmes17,qmes18,qmes19,qmes20,qmes21,qmes22,qmes23,qmes24,qmes25,qmes26,qmes27,ese1,ese2,ese3,ese4,ese5,qeed_ouv,qeed1,qeed2,qeed3,qeed4,qeed5,qeed6,proc_ouvert,eead1_rec,eead2_rec,eead3_rec,eead4_rec,eead5_rec,eead6_rec,eead7_rec,eead8_rec,eead9_rec,eead10_rec,eead11_rec,eead12_rec,eead13_rec,eead14_rec,pps_tot,qpr_rhs,qpr_pp,mpfi_tot,gses_tot,qmes_eng_opt,qmes_sur_eng_scol,qmes_sous_eng_scol,ese_tot
21,Féminin,Féminin,,Blanc-Caucasien,,Université du Québec à Trois-Rivières,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Autres,Enseignement,Complètement à distance (en ligne,6-10 heures,Conjoint de fait,Non,,Oui,TDA/H,,Oui,J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études.,2,4,2,4,2,1,2,2,2,1,1,5,4,3,4,1,3,4,3,3,1,2,4,2,2,1,2,4,3,3,2,2,4,6,4,4,6,5,3,3,5,4,6,4,2,4,4,4,4,3,3,3,3,5,1,7,8,6,3,8,1,6,7,5,8,6,7,2,4,7,6,6,7,4,8,7,4,5,3,2,2,2,5,3,4,,4,1,2,5,5,5,Mon niveau de procrastination a diminué (je m'y prends plus à l'avance pour réaliser mes tâches),2,2,3,2,3,4,1,4,1,4,4,1,4,1,23,24,32,52,34,57,44,42,16
21,Masculin,Masculin,,Blanc-Caucasien,,Université du Québec à Trois-Rivières,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences pures,,Partiellement à distance (en ligne,Je n'ai pas d'emploi,Célibataire,Non,,Non,,,Non,,1,1,2,3,2,3,4,2,1,1,1,3,3,3,5,1,4,5,3,1,2,2,2,2,3,2,1,2,2,2,1,3,4,6,5,4,5,4,3,4,5,6,5,4,3,4,4,4,3,4,4,4,3,6,4,8,5,5,0,8,2,2,7,6,1,5,4,0,8,1,2,7,6,4,6,7,1,7,4,3,6,6,6,5,7,,4,3,2,3,3,2,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,3,1,4,1,4,4,1,3,1,3,3,1,4,1,21,24,25,54,37,59,39,21,30
20,Féminin,Féminin,,Blanc-Caucasien,,Université de Montréal,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences humaines/sociales,,Complètement à distance (en ligne,Je n'ai pas d'emploi,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",4,4,4,4,4,4,4,4,4,4,4,5,4,5,4,3,4,4,4,3,5,4,2,3,4,4,3,2,3,2,4,4,3,4,3,4,3,5,5,4,5,4,6,4,4,3,3,3,3,3,2,3,3,5,2,2,6,5,4,6,4,2,5,5,5,7,8,1,7,6,2,6,3,3,7,2,3,7,3,3,4,5,5,5,6,,5,4,4,3,3,3,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",3,1,3,1,3,4,1,3,1,1,3,2,4,1,44,29,43,50,31,56,38,25,25
17,Féminin,Féminin,,Autochtone-Premières Nations-Mét,,Autres (spécifier ci-dessous),Cégep de Sainte-Foy,Cégep,Temps plein,Sciences santés,,Complètement à distance (en ligne,6-10 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",1,4,3,4,3,2,2,2,1,1,5,5,4,5,3,5,5,3,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,4,3,5,3,4,4,4,6,5,5,4,2,4,4,4,4,4,3,3,4,4,5,7,8,8,4,7,8,4,7,3,7,7,8,5,8,8,4,4,4,8,7,8,5,3,8,5,6,5,5,6,7,,5,5,4,2,3,3,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,3,3,3,3,3,3,2,2,1,3,2,3,4,2,28,30,64,52,36,55,60,49,29
19,Féminin,Féminin,,Blanc-Caucasien,,Autres (spécifier ci-dessous),Cégep du Vieux-Montréal,Cégep,Temps plein,Autres,Technique de graphisme,Complètement à distance (en ligne,11-15 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",3,3,4,3,5,4,3,4,3,2,1,5,5,5,4,2,2,3,4,5,4,4,3,3,4,4,4,3,5,4,5,3,4,5,4,3,4,2,2,3,3,5,4,3,2,3,2,3,4,2,2,3,3,7,5,2,7,8,0,6,4,1,7,6,3,8,7,0,8,7,0,8,7,4,7,5,0,7,2,0,6,6,6,6,6,,4,4,4,4,3,4,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",2,2,2,1,1,3,2,3,2,4,2,1,2,1,35,26,52,42,27,65,51,10,30
22,Féminin,Féminin,,Blanc-Caucasien,,Université de Montréal,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences santés,,Partiellement à distance (en ligne,6-10 heures,Conjoint de fait,Non,,Oui,TDA/H,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",4,3,2,4,4,4,4,4,4,2,2,5,4,4,5,3,4,4,5,5,5,4,5,5,5,5,5,3,5,5,5,2,2,4,1,2,2,1,2,2,3,3,5,3,3,4,3,3,3,3,4,3,3,5,2,7,7,3,5,8,6,4,8,6,8,6,7,3,8,5,5,6,5,5,5,2,3,7,2,6,3,1,2,7,7,,5,5,5,1,1,4,"Mon niveau de procrastination s'est empiré beaucoup, je m'y prends beaucoup plus à la dernière minu",2,2,2,2,2,3,3,2,2,2,1,3,3,2,37,29,62,29,32,60,38,46,20
20,Féminin,Féminin,,Blanc-Caucasien,,Autres (spécifier ci-dessous),Cégep de Jonquière,Cégep,Temps plein,Autres,Communications,Partiellement à distance (en ligne,Je n'ai pas d'emploi,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",3,3,4,5,4,5,4,5,4,1,1,5,5,5,5,5,5,5,5,5,5,4,5,3,3,5,4,4,3,3,5,3,4,6,5,4,4,4,5,5,4,5,6,4,3,3,3,4,4,2,3,3,3,7,5,3,8,8,1,7,6,2,6,5,4,8,7,0,8,8,1,7,3,5,8,7,0,8,7,3,6,5,7,7,7,,4,3,1,5,4,5,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",1,1,3,1,1,4,3,4,3,3,3,1,2,1,39,35,54,55,32,67,56,19,32
21,Féminin,Féminin,,Blanc-Caucasien,,Université Concordia,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences gestion/administratives,,Complètement à distance (en ligne,16-20 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",4,4,4,5,5,4,5,4,4,2,2,4,2,2,3,3,3,2,3,2,1,1,3,1,4,2,2,1,2,2,1,5,2,5,3,3,3,2,2,2,3,3,2,2,2,2,2,2,3,2,2,2,2,2,1,6,2,3,6,7,3,5,3,2,7,4,5,6,7,3,5,2,2,7,2,3,7,2,6,5,5,5,2,3,2,,3,4,4,2,2,4,"Mon niveau de procrastination s'est empiré beaucoup, je m'y prends beaucoup plus à la dernière minu",2,2,2,2,2,2,3,2,2,1,2,3,2,2,43,19,25,35,21,31,28,54,17
29,Féminin,Féminin,,Autre (spécifiez ci-dessous),Caucasien-Nord africain ( arabe et berbère),Université du Québec à Montréal,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Autres,Science de l'éducation,Complètement à distance (en ligne,21-25 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",4,4,5,5,5,5,5,5,3,1,1,4,4,4,5,1,4,4,5,5,5,3,5,4,5,4,5,4,5,2,5,2,2,6,6,5,6,4,2,5,6,1,5,4,4,4,4,4,4,4,4,4,4,7,5,7,5,2,1,3,7,6,8,6,7,1,1,0,8,4,1,7,2,7,8,0,4,8,7,7,6,5,7,7,6,,5,5,5,1,2,5,"Mon niveau de procrastination s'est empiré beaucoup, je m'y prends beaucoup plus à la dernière minu",1,3,3,1,2,3,4,1,3,2,1,2,2,2,43,26,57,50,40,55,34,40,31
24,Féminin,Féminin,,Blanc-Caucasien,,Université du Québec à Chicoutimi,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Autres,Sciences de l’éducation,Complètement à distance (en ligne,11-15 heures,Conjoint de fait,Non,,Oui,"Dyslexie, TDA/H",,Non,,4,4,4,4,4,4,4,4,4,1,1,4,4,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,4,1,3,2,2,5,3,2,4,2,2,3,3,2,3,3,3,2,1,2,2,2,2,2,2,5,5,4,6,6,6,6,5,6,5,4,4,5,6,3,4,5,6,5,5,3,5,6,3,0,5,5,4,5,5,4,1,,5,5,5,3,3,4,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",1,2,2,1,1,3,3,2,2,4,1,3,2,2,38,33,55,33,21,41,47,40,19
22,Féminin,Féminin,,Noir,,Université du Québec en Outaouais,Cégep de l’Outaouais,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences gestion/administratives,Relations industrielles et ressources humaines,Complètement à distance (en ligne,21-25 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à effectuer des recherches documentaires., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études.",3,3,4,1,1,1,1,2,1,1,1,5,5,4,5,5,5,5,4,1,4,3,4,1,4,1,1,1,1,1,5,6,6,3,3,5,6,2,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,6,8,2,8,8,0,8,1,1,8,8,8,8,0,0,8,0,8,8,8,1,8,0,0,8,0,0,7,7,7,7,7,,4,3,2,3,3,5,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,3,1,4,1,2,3,3,3,2,4,2,3,2,1,19,34,31,61,40,70,33,20,35
20,Féminin,Féminin,,Autre (spécifiez ci-dessous),Arabe et blanche,Autres (spécifier ci-dessous),Polytechnique Montreal (Universite de Montreal),"Premier cycle (Baccalauréat, Certificat",Temps plein,Autres,Genie physique,Partiellement à distance (en ligne,11-15 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai de la difficulté à m'adapter au retour aux études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",4,4,3,5,4,5,4,5,5,3,3,4,5,5,4,3,4,4,5,4,5,5,4,4,5,5,4,3,5,4,5,2,3,4,3,4,4,3,3,5,5,5,5,3,3,2,3,3,4,3,3,4,3,4,1,5,3,4,3,7,6,5,8,0,8,6,8,2,6,6,5,5,0,8,6,2,1,5,3,5,1,1,1,1,1,,5,2,3,2,3,4,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",3,1,3,1,3,4,2,2,2,3,2,1,3,1,45,29,58,46,31,50,30,42,5
22,Féminin,Féminin,,Blanc-Caucasien,,Université du Québec à Montréal,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences humaines/sociales,,Complètement à distance (en ligne,Je n'ai pas d'emploi,Conjoint de fait,Non,,Non,,,Oui,J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études.,4,4,5,4,4,4,4,4,4,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,2,3,4,3,3,4,3,3,5,5,5,5,4,3,3,4,3,4,3,3,3,3,6,4,3,8,6,1,7,6,2,8,4,5,6,6,1,7,2,1,7,1,2,7,1,0,8,0,2,2,2,2,7,1,,5,4,5,5,5,5,Mon niveau de procrastination a diminué (je m'y prends plus à l'avance pour réaliser mes tâches),1,1,4,1,1,4,2,3,2,4,3,1,3,1,39,35,64,45,33,64,30,17,14
21,Féminin,Féminin,,Asiatique,,Université de Montréal,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Autres,Médecine,Partiellement à distance (en ligne,0-5 heures,Célibataire,Non,,Non,,,Non,,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,4,3,4,2,4,3,4,4,3,4,2,3,4,5,4,5,5,5,5,5,5,5,5,6,5,4,4,4,4,4,4,4,4,4,4,7,5,2,7,8,2,8,6,1,8,5,2,8,8,1,8,6,1,7,6,1,8,8,1,7,5,1,5,5,5,5,7,,2,3,4,3,4,4,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,3,1,4,2,4,4,1,4,1,2,3,1,4,1,11,35,44,60,40,68,57,12,27
19,Féminin,Féminin,,Blanc-Caucasien,,Université du Québec à Montréal,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences humaines/sociales,,Complètement à distance (en ligne,0-5 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à effectuer des recherches documentaires., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",2,5,3,5,5,5,4,5,5,2,2,4,3,4,4,4,3,3,5,5,4,5,2,2,3,5,3,3,4,2,5,4,2,4,3,2,2,3,4,2,5,5,5,4,2,3,4,4,4,3,3,3,3,2,2,7,7,8,6,5,6,4,5,3,2,5,7,2,3,7,2,4,0,7,7,0,4,7,4,3,6,6,6,6,3,,5,4,1,2,2,4,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,3,2,4,1,3,4,2,1,2,3,2,2,4,2,43,25,48,41,33,45,37,37,27
22,Féminin,Féminin,,Blanc-Caucasien,,Université du Québec en Abitibi-Témiscamin,,"Premier cycle (Baccalauréat, Certificat",Temps partiel,Autres,Éducation au primaire (certificat),Complètement à distance (en ligne,26 heures et plus,Conjoint de fait,Non,0,Non,,,Oui,"J'ai de la difficulté à concilier la famille et les études., J'ai de la difficulté à gérer mon temps., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",3,4,4,3,3,4,5,4,5,3,4,5,4,5,4,3,3,5,4,5,4,5,5,4,3,5,3,4,4,4,4,4,5,5,5,4,4,3,2,4,4,4,3,4,3,3,3,3,3,2,3,3,3,7,7,6,6,7,1,5,4,3,8,6,5,6,3,0,7,6,2,6,5,7,7,4,0,8,0,0,7,6,6,5,6,,3,2,2,3,3,4,"Mon niveau de procrastination s'est empiré beaucoup, je m'y prends beaucoup plus à la dernière minu",1,1,2,2,1,3,3,2,2,3,3,1,3,1,42,29,54,47,30,60,42,24,30
20,Féminin,Féminin,,Blanc-Caucasien,,Université Concordia,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences humaines/sociales,,Complètement à distance (en ligne,11-15 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",4,4,5,4,4,4,3,4,3,4,4,5,5,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,2,4,5,5,3,3,4,4,3,3,2,2,1,2,4,3,3,4,4,3,3,2,4,3,3,6,3,5,5,5,3,3,8,8,5,8,8,6,8,4,6,6,5,6,5,4,6,5,4,5,5,4,5,4,5,4,5,,5,5,5,1,1,3,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",2,2,2,2,1,3,2,1,1,2,3,1,2,3,43,35,59,36,32,48,53,45,23
21,Féminin,Féminin,,Blanc-Caucasien,,Université du Québec à Montréal,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Autres,Études littéraires,Complètement à distance (en ligne,Je n'ai pas d'emploi,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à effectuer des recherches documentaires., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai de la difficulté à m'adapter au retour aux études.",4,4,5,4,5,5,3,2,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,4,4,2,3,4,4,3,4,5,4,4,3,2,3,1,3,3,2,3,3,3,6,6,8,8,8,2,8,8,3,8,8,5,8,8,1,6,8,2,8,8,2,7,4,1,7,8,2,4,3,4,1,1,,5,5,3,3,3,5,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",1,2,2,1,2,3,2,3,3,2,4,1,2,1,35,35,65,43,26,66,66,26,13
21,Féminin,Féminin,,Blanc-Caucasien,,Université du Québec à Montréal,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Autres,Cinéma - communication,Partiellement à distance (en ligne,16-20 heures,Célibataire,Non,0,Oui,TDA/H,,Oui,"J'ai de la difficulté à concilier la famille et les études., J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à effectuer des recherches documentaires., J'ai de la difficulté en français (rédaction, lecture ou communication)., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai de la difficulté à m'adapter au retour aux études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",5,5,5,5,5,5,5,5,5,5,5,3,1,1,3,1,2,1,1,2,1,1,1,3,1,1,1,1,1,1,2,5,5,6,2,1,2,3,2,4,2,3,2,4,4,2,3,4,2,2,4,2,3,4,1,8,5,2,0,5,7,7,5,2,8,5,0,0,7,7,7,6,2,8,1,1,6,7,5,8,6,2,6,6,5,,5,5,5,1,1,2,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",1,4,1,2,1,2,3,4,4,1,1,3,2,2,55,12,17,37,30,45,27,52,25
18,Masculin,Masculin,,Blanc-Caucasien,,Autres (spécifier ci-dessous),Cégep de Lévis,Cégep,Temps plein,Sciences pures,,Partiellement à distance (en ligne,Je n'ai pas d'emploi,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté en français (rédaction, lecture ou communication)., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai de la difficulté à m'adapter au retour aux études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",5,5,5,5,4,5,5,5,5,3,1,4,3,2,2,4,5,4,5,3,5,3,4,2,5,5,3,2,3,4,3,5,5,5,5,6,5,5,5,4,2,5,4,3,2,3,3,2,3,4,4,3,4,6,2,7,5,1,6,4,5,8,6,3,7,4,8,7,6,2,6,4,2,5,6,2,6,5,0,7,3,1,1,2,1,,5,4,5,2,2,5,"Mon niveau de procrastination s'est empiré beaucoup, je m'y prends beaucoup plus à la dernière minu",1,2,1,3,1,1,3,2,2,1,3,3,1,3,48,24,47,56,31,46,25,59,8
25,Féminin,Féminin,,Latino ou Hispanique,,Autres (spécifier ci-dessous),HEC,Deuxième cycle (Maîtrise ou DESS),Temps plein,Sciences gestion/administratives,,Complètement à distance (en ligne,11-15 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",4,4,4,5,4,5,4,4,5,5,4,4,4,3,2,2,2,2,2,3,3,3,4,2,4,3,2,4,2,1,2,5,5,6,5,4,5,2,2,6,5,5,6,3,3,3,4,4,3,4,4,4,4,5,2,8,8,3,3,7,2,2,2,3,8,6,1,2,5,2,2,7,5,2,7,3,1,5,0,1,5,5,5,5,3,,5,4,5,5,4,4,Mon niveau de procrastination a diminué (je m'y prends plus à l'avance pour réaliser mes tâches),2,1,4,1,3,4,2,3,2,4,1,2,3,1,48,19,35,56,36,52,21,29,23
18,Féminin,Féminin,,Blanc-Caucasien,,Autres (spécifier ci-dessous),Cégep régional de Lanaudière à L’Assomption,Cégep,Temps plein,Sciences humaines/sociales,,Complètement à distance (en ligne,16-20 heures,Célibataire,Non,,Non,,,Oui,"J'ai de la difficulté à concilier la famille et les études., J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",5,5,5,5,4,4,5,4,4,4,4,5,4,5,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,5,4,4,5,5,5,5,4,4,4,3,3,3,3,3,3,3,3,3,3,5,5,5,5,5,4,5,4,4,4,4,5,5,5,4,5,4,4,4,4,4,5,4,4,4,8,3,6,4,4,4,6,,3,4,3,4,3,3,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",2,3,3,3,2,3,3,3,1,1,3,2,3,2,49,27,39,54,30,42,43,37,24
21,Féminin,Féminin,,Blanc-Caucasien,,Université de Montréal,,"Premier cycle (Baccalauréat, Certificat",Temps plein,Sciences santés,,Partiellement à distance (en ligne,Je n'ai pas d'emploi,Conjoint de fait,Non,,Non,,,Non,,2,3,4,2,2,2,2,2,3,1,1,4,4,4,4,5,4,4,4,3,3,3,3,3,2,3,3,2,4,2,4,3,3,5,5,4,4,3,5,5,5,5,5,2,2,3,2,3,3,3,3,3,3,7,7,1,8,8,1,7,5,2,8,6,3,8,4,0,5,7,2,7,7,0,8,3,0,8,2,2,7,5,4,5,7,,4,4,2,4,5,5,Mon niveau de procrastination a diminué (je m'y prends plus à l'avance pour réaliser mes tâches),2,1,2,1,1,4,2,4,1,3,2,2,2,1,24,29,39,52,27,66,49,11,28
28,Féminin,Féminin,,Blanc-Caucasien,,Université du Québec à Montréal,,Deuxième cycle (Maîtrise ou DESS),Temps plein,Autres,Sciences de l’éducation,Complètement à distance (en ligne,16-20 heures,Conjoint de fait,Non,,Non,,,Non,,2,3,3,3,2,3,4,3,2,1,1,5,5,5,4,3,4,4,3,2,2,2,3,3,5,4,4,2,2,1,1,4,4,5,4,4,3,4,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,8,6,2,7,4,0,8,4,1,8,4,5,8,3,0,8,1,1,7,2,1,8,1,0,8,0,0,7,7,7,7,7,,3,3,3,3,3,3,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,3,1,3,1,3,4,1,3,3,3,3,1,3,1,27,30,34,50,40,70,25,10,35
22,Féminin,Féminin,,Blanc-Caucasien,,Autres (spécifier ci-dessous),College de Valleyfield,Cégep,Temps plein,Autres,Technique d'éducation spécialisée,Complètement à distance (en ligne,16-20 heures,Conjoint de fait,Non,,Non,,,Oui,"J'ai de la difficulté à gérer mon temps., J'ai de la difficulté à bien préparer mes examens., J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai de la difficulté à m'adapter au retour aux études., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",4,3,4,2,4,3,4,4,2,2,2,5,4,5,4,3,3,5,5,5,3,4,3,3,4,4,2,5,5,5,5,4,4,5,3,4,3,3,3,2,3,4,3,3,3,2,2,2,3,2,2,3,3,4,3,6,5,2,3,5,7,6,5,2,4,4,3,3,6,5,6,5,3,6,5,1,2,4,3,6,5,4,4,5,3,,5,5,4,2,2,2,Mon niveau de procrastination est demeuré le même que lors des enseignements en présentiel.,1,2,3,1,2,2,3,3,1,2,2,3,4,2,34,29,53,41,25,43,29,42,21
61,Masculin,Masculin,,Blanc-Caucasien,,Université du Québec à Trois-Rivières,,Deuxième cycle (Maîtrise ou DESS),Temps partiel,Sciences gestion/administratives,,Complètement à distance (en ligne,Je n'ai pas d'emploi,Marié(e),Non,,Non,,,Oui,"J'ai de la difficulté à rester concentré pendant une période assez longue (au moins 1 heure) pendant mes périodes d'études., J'ai de la difficulté à prendre de bonnes notes de cours., J'ai tendance à procrastiner (remettre à plus tard ce que je dois faire).",3,3,3,4,3,3,4,3,3,3,3,4,3,4,2,3,3,3,2,3,3,2,2,2,3,2,2,2,2,2,2,2,3,4,3,3,4,4,4,5,5,4,4,3,3,3,3,3,3,3,3,3,3,5,5,5,5,4,6,6,2,2,5,5,2,5,2,2,5,2,2,5,4,3,5,3,2,6,1,2,5,5,5,5,4,,4,3,3,2,3,3,"Mon niveau de procrastination s'est empiré quelque peu, je m'y prends plus à la dernière minute.",3,1,4,2,3,4,1,3,1,4,3,1,4,1,35,22,29,45,30,47,28,26,24
25,Masculin,Masculin,,Blanc-Caucasien,,Université Laval,,Deuxième cycle (Maîtrise ou DESS),Temps partiel,Sciences gestion/administratives,,Complètement à distance (en ligne,26 heures et plus,Conjoint de fait,Non,,Non,,,Non,,3,3,4,4,5,5,4,4,1,1,1,5,5,5,4,5,2,4,4,5,4,3,5,3,5,4,2,5,4,5,5,2,2,4,2,2,2,1,2,3,3,3,3,4,3,2,2,3,4,3,2,2,4,2,3,8,5,2,3,5,0,1,3,1,7,5,2,5,6,0,6,4,1,8,5,1,5,6,0,3,5,5,5,6,6,,5,5,5,1,1,2,"Mon niveau de procrastination s'est empiré beaucoup, je m'y prends beaucoup plus à la dernière minu",1,2,3,1,1,3,3,2,4,3,2,3,1,2,35,30,54,29,29,41,10,46,27
